Name,Type,Ingredients,Price
SEPHORA COLLECTION,Treatments,"-Natural-Origin Salicylic Acid: Exfoliates.
-Natural-Origin Hyaluronic Acid: Moisturizes.

Aqua (Water), Methylpropanediol, Glycerin, Pentylene Glycol, Vaccinium Myrtillus Fruit Extract, Inulin, Saccharum Officinarum (Sugar Cane) Extract, Caprylyl/Capryl ",$20.00 
JACK BLACK,Treatments,"-MATRIXYL® 3000: Highly effective peptide that helps reduce the appearance of wrinkles by up to 45 percent.*
-SYN®-AKE: Advanced myo-relaxing peptide smooths skin yielding up to a 52 percent reduction in the appearance of wrinkles*; mimics the activity ",$62.00 
OMOROVICZA,Treatments,"Glycerin, Water, Glycolic Acid, Niacinamide, Cetearyl Olivate, Propanediol, Sorbitan Olivate, Yeast Extract, Sodium Hydroxide, Salicylic Acid, Lactic Acid, Parfum (Fragrance), Colloidal Silver, Xanthan Gum, Behenyl Alcohol, Butyrospermum Parkii (Shea Butter), Leuconostoc/Radish Root Ferment Filtrate, Phospholipids, Hydrogenated Castor Oil, Stearyl Alcohol, Protease, Subtilisin, Geraniol, Citronellol, Linalool.",$95.00 
CLINIQUE,Treatments,"-Whey Protein: Minimizes the appearance of lines and wrinkles.

Active Cartridge Concentrate for Lines & Wrinkles:
Water, Butylene Glycol, Whey Protein, Pentylene Glycol, Glycerin, Sodium Citrate, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Caffe",$39.00 
FIRST AID BEAUTY,Treatments,"-Lactic and Salicylic Acid (Alpha and Beta Hydroxy Acids): Exfoliate and improve texture to help skin appear brighter.
-Mucor Miehei Extract: Exfoliates skin using an agent composed of mushroom enzymes.
-Kaolin: Helps absorb the appearance of impurities a",$32.00 
THE INKEY LIST,Treatments,"-10% Glycolic Acid: A powerful AHA that supports skin’s oil balance and promotes cell turnover.
-5% Multi-Fruit Acid: a blend of exfoliants that reveal smoother skin.
-2% Apple Cider Vinegar: Combines naturally occurring acetic acid to target blemish-ca",$14.99 
FRESH,Treatments,"-Black Tea Complex: A proprietary complex of black tea ferment, black tea extract, blackberry leaf extract, and lychee seed extract that is proven to inhibit damaging free radicals and helps to improve skin elasticity.
-Peptides: Help firm the skin, defy ",$75.00 
DR. BARBARA STURM,Treatments,"-Extract of Albatrellus Ovinus: Reduces discomfort and alleviates skin sensitivity and redness, for an instant calming effect.
-Bistort Root Extract: Provides the appearance of a radiant complexion
-Hyaluronic Acid: Leaves the skin looking refreshed and r",$250.00 
ALGENIST,Treatments,"-Alguronic Acid: Improves the appearance of firmness which results in more toned and younger looking skin.
-Microalgae Oil: Keeps skin hydrated up to five times longer than untreated skin over a 24-hour period.
-Vitamin C+: Helps to reduce the appearance ",$118.00 
KATE SOMERVILLE,Treatments,"-DS-7™: Microencapsulated Peptide that’s essential to the skin renewal process; encourages more normalized, smoother, softer skin.
-Botanical Extract: Helps even out the appearance of skin’s texture.

Water, Caprylic/Capric Triglyceride, Divinyldime",$48.00 
DERMALOGICA,Treatments,"-Salicylic Acid: Stimulates natural exfoliation to help clear clogged follicles.
-Niacinamide: Hydrates and brightens.
-Aloe Leaf Extract and Lemon: Moisturize and lighten age spots.

Daily Microfoliant Exfoliator:
Microcrystalline Cellulose, Magnesium Ox",$45.00 
BELIF,Treatments,"-Peat: Apure, potent source of herbal energy that has astringent, anti-inflammatory and antioxidant-rich properties.
-Peat Extract: Ultra-rich in minerals and organic acids that help normalize skin turnover for a smooth and youthful looking complexion; pr",$60.00 
EDIBLE BEAUTY,Treatments,"-Kakadu Plum Extract: Contains the world's highest concentration of nutrient-available vitamin C to bolster skin's natural defenses, stimulate collagen production, and reduce hyperpigmentation.
-Hyaluronic Acid: Acts as a humectant, surging water deep int",$57.00 
TARTE,Treatments,#NAME?,$42.00 
KORRES,Treatments,"-Five Percent Dark Spot Correction Complex: Works to visibly reduce the number, size, and intensity of skin discolorations for a smooth, even-looking skin tone.
-Super Vitamin C: Super-powered brightening vitamin C evens skin tone and improves the look of",$68.00 
CLINIQUE,Treatments,"Sodium Palmate , Sodium Cocoate , Water , Palmitic Acid , Cocamidopropyl Dimethylamine , Glyceryl Stearate , Zea Mays (Corn) Starch , Hydrolyzed Corn Starch , Glycerin , Caffeine , Zinc Pca , Ppg-26/Dimer Dilinoleate Copolymer , Polyquaternium-67 , Hydrolyzed Corn Starch Octenylsuccinate , Sodium Chloride , Tetrasodium Edta , Tetrasodium Etidronate , Chlorphenesin , Titanium Dioxide (Ci 77891)",$16.50 
NUFACE,Treatments,,$49.00 
FARMACY,Treatments,"-Four Forms of Vitamin C (Natural Acerola Cherry and Vitamin C Derivatives): One of the richest sources of natural vitamin C in the world, acerola cherry works synergistically in a cocktail of four forms of vitamin C to visibly brighten, firm, and hydrate",$62.00 
DR. BARBARA STURM,Treatments,"-Complex of Cardiospermum, Echium, and Sunflower: Calms and soothes irritated skin.
-Purslane: A strong antioxidant that stimulates the body and supports skin health and rejuvenation
-Sweet Almond Oil: Helps maintain moisture levels without blocking pores",$250.00 
DIOR,Treatments,"Aqua (Water), Glycerin, Dimethicone, Phenoxyethanol, Sodium Hyaluronate, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Hyaluronic Acid, Parfum (Fragrance), Peg-60 Hydrogenated Castor Oil, Alpinia Galanga Leaf Extract, Xanthan Gum, Sodium Hydroxide, Disodium Edta, Adenosine, Sodium Dilauramidoglutamide Lysine, Sodium Tocopheryl Phosphate, Caprylic/Capric Triglyceride, Iris Florentina Root Extract, Bht, Tocopherol.",$95.00 
PETER THOMAS ROTH,Treatments,"-Phytic Acid Extreme 35%: A rice-derived acid that works to provide ultra-effective exfoliation.
-GlyAcid® 70 HP 14%: A chemical exfoliator that helps dramatically smooth the look of uneven skin texture.
-Salicylic Acid 0.4%: Chemically exfoliates and he",$88.00 
ESTÉE LAUDER,Treatments,"Water\Aqua\Eau, Dimethicone, Glycerin, Methyl Trimethicone, Bis-Peg-18 Methyl Ether Dimethyl Silane, Butylene Glycol, Isopropyl Isostearate, Ppg-15 Stearyl Ether, Peg-10 Dimethicone, Yeast Extract\Faex\Extrait De Levure, Tripeptide-32, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Algin, Lactobacillus Ferment, Adansonia Digitata Seed Extract, Soy Amino Acids, Aminopropyl Ascorbyl Phosphate, Resveratrol, Algae Extract, Salicylic Acid, Ergothioneine, Tocopheryl Acetate, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Avena Sativa (Oat) Kernel Extract, Citrullus Vulgaris (Watermelon) Fruit Extract, Laminaria Digitata Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Caffeine, Sodium Pca, Propylene Glycol Caprylate, Triticum Vulgare (Wheat) Germ Extract, Lavandula Angustifolia (Lavender) Oil, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Anthemis Nobilis (Chamomile) Flower Extract, Isohexadecane, Polysilicone-11, Methyldihydrojasmonate, Sodium Lactate, Disteardimonium Hectorite, Isododecane, Polyacrylate Crosspolymer-6, Squalane, Polyethylene, Propylene Carbonate, Pentylene Glycol, Disodium Edta, Bht, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Linalool, Red 4 (Ci 14700), Yellow 5 (Ci 19140) .

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",$80.00 
ORIGINS,Treatments,"-Reishi Mushroom: Works over time to help strengthen skin.
-Chaga Mushroom: Calms redness.
-Coprinus Mushroom: Provides skin-protecting, anti-irritant, and antioxidant benefits.
-Probiotic Ferment: Helps balance the microbiomes of skin, which helps protec",$57.00 
REN CLEAN SKINCARE,Treatments,"-White Willow Bark Naturally-derived Salicylic Acid 0.5%: Aids the body’s natural skin renewal to help reduce spot size and keep skin clear.
-Maritime Pine and Thyme Complex: Helps soothe skin.
-Prebiotic Chlorella Extract: Supports a healthy skin micro",$20.00 
PEACE OUT,Treatments,"-10% AHA + 0.4% BHA + 2% PHA: Powerful 7-Acid complex dissolves dead skin cell build-up and dramatically smooths skin texture.
-Niacinamide: A form of vitamin B that helps even out the skin tone.
-Evodia Fruit Extract: Supercharged antioxidant and micro-c",$24.00 
PETER THOMAS ROTH,Treatments,"-Salicylic Acid 2%: Over-the-counter level visibly clears blemishes and helps prevent future breakouts.
-Allantoin: Helps calm skin's appearance.
-Pro Vitamin B5: Helps condition and nourish the look of skin.

Allantoin, BHT, Butyl Methoxydibenzoylmethane",$39.00 
DR. DENNIS GROSS SKINCARE,Treatments,"-Melatonin Defense Complex (Antioxidants, Melatonin, three forms of Vitamin C, and Vitamin E): Protects against environmental pollution and free radicals that lead to skin damage and hyperpigmentation.
-Titanium Dioxide and Zinc Oxide: Physical sunscreens",$42.00 
DERMALOGICA,Treatments,"-Salicylic Acid: Clears pores, dead skin cells, and trapped oils to stop existing and future breakouts.
-Tea Tree: Helps calm irritated skin.
-Orange Peel Extract: Helps revive, energize, and refresh.

Salicylic Acid .50%., Water, Cocamidopropyl Betaine, ",$19.50 
THE INKEY LIST,Treatments,"Water, Lactic Acid, Propanediol, Glycerin, Sodium Hydroxide, PPG-26-Buteth-26, Sodium Hyaluronate, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Trisodium Ethylenediamine Disuccinate, Agastache Mexicana Flower/Leaf/Stem Extract.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$12.99 
AMOREPACIFIC,Treatments,"Phyllostachis Bambusoides Juice, Alcohol, Glycerin, Propanediol, Butylene Glycol, Squalane, Peg/Ppg-17/6 Copolymer, Cyclopentasiloxane, Camellia Sinensis Leaf Extract, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Niacinamide, Acetyl Glucosamine, Betaine, Opuntia Coccinellifera Fruit Extract, Glycine Soja (Soybean) Seed Extract, Nelumbo Nucifera Flower Extract, Hydrolyzed Phyllostachis Bambusoides, Hydrolyzed Camellia Sinensis Leaf, Theanine, Epigallocatechin Gallate, Kaempferol, Camellia Sinensis Flower Extract, Natto Gum, Caffeine, Beta-Glucan, Sodium Hyaluronate, Cyclohexasiloxane, Methyl Gluceth-20, Pca Dimethicone, Polymethylsilsesquioxane, Tocopherol, Phytantriol, C12-16 Alcohols, Bis-Peg-18 Methyl Ether Dimethyl Silane, Hydroxypropyl Starch Phosphate, Stearyl Behenate, Dimethiconol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 20, Carbomer, Palmitic Acid, Hydrogenated Lecithin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Limnanthes Alba (Meadowfoam) Seed Oil, Polyglyceryl-3 Methylglucose Distearate, Mannan, Peg-15 Pentaerythrityl Tetra(Laureth-6 Carboxylate), Poloxamer 407, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Tromethamine, Disodium Edta, Ethylhexylglycerin, Phenoxyethanol, Fragrance.",$100.00 
TARTE,Treatments,"-Glycolic Acid: Helps expedite cell turnover for smoother, brighter skin.
-Phytic Acid: Extracted from rice brain, rich in antioxidants.
-Apple Extract: Known to increase skin hydration after only 30 minutes.

Water, Ascorbic Acid, Ethoxydiglycol, Pyrus M",$42.00 
JOSIE MARAN,Treatments,"-Natural Moisturizing Factor Esters (NMFs): Refine texture and boost moisture retention
-Argan Oil: Infuses skin with vitamin E, antioxidants, and firming omega essential fatty acids.

Argania Spinosa (Argan Kernel Oil), Olely Lactate, Coconut Alkanes, Co",$70.00 
SATURDAY SKIN,Treatments,"-Niacinamide: Helps to support skin protection, hydration, and tone.
-Seabuckthorn Fruit Extract: Rich in vitamins and omega fatty acids which help to deeply nourish skin.
-Cotton Extract: Provides vitamin E and polyphenols.

Water, Glycerin, Glycereth-26",$51.00 
MURAD,Treatments,"-Vitamin A: Normalizes natural cell production to help prevent clogged pores*.
-Yellow Dock and Burdock: Support the body's ability to remove blemish-producing toxins*.
-Zinc: Reduces minor skin irritation*.

Vitamin A, Vitamin C, Vitamin E, Vitamin B1, V",$50.00 
DERMALOGICA,Treatments,"-Sulfur: Unclogs pores, absorbs oil, and provides anti-microbial benefits to help clear skin.
-Apple Fruit Extract: Helps hydrate skin.
-Kaolin Clay: Helps absorb excess oil.

ater/Aqua/Eau, Disiloxane, Sulfur, Cocamidopropyl Betaine, Kaolin, Glycerin, Py",$21.00 
CLINIQUE,Treatments,"Vitamin C 10%:
Water, Ascorbic Acid, Glycerin, Dimethicone, Squalane, Butylene Glycol, Dipropylene Glycol, Acetyl Glucosamine, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Morus Nigra (Mulberry) Root Extract, Molasses Extract\Saccharum Officinarum\Extrait De Mélasse, Laminaria Digitata Extract, Scutellaria Baicalensis Root Extract, Acetyl Hexapeptide-8, Vitis Vinifera (Grape) Fruit Extract, Algae Extract, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Alcaligenes Polysaccharides, Caffeine, Sucrose, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Betaine, Salicylic Acid, Glycine Soja (Soybean) Protein, Sodium Hyaluronate, Caprylyl Glycol, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Bis-Peg-18 Methyl Ether Dimethyl Silane, Propylene Glycol Dicaprate, Helianthus Annuus (Sunflower) Seedcake, Allyl Methacrylates Crosspolymer, Carbomer, Glyceryl Polymethacrylate, Tromethamine, Xanthan Gum, Potassium Sorbate, Peg-8, Polysorbate 20, Sodium Citrate, Disodium Edta, Phenoxyethanol.

Vitamin A (Retinol):
Water, Polysorbate 20, Dimethicone, Glycine Soja (Soybean) Oil, Butylene Glycol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Methyl Trimethicone, Bis-Peg-18 Methyl Ether Dimethyl Silane, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Polysilicone-11, Methyl Gluceth-20, Retinol, Salicylic Acid, Oenothera Biennis (Evening Primrose) Flower Extract, Laminaria Saccharina Extract, Gellidiella Acerosa Extract, Cholesterol, Salvia Sclarea (Clary) Extract, Caffeine, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Aminopropyl Ascorbyl Phosphate, Plankton Extract, Palmitoyl Hexapeptide-12, Glycine Soja (Soybean) Seed Extract, Micrococcus Lysate, Hypnea Musciformis (Algae) Extract, Acetyl Hexapeptide-8, Glycine Soja (Soybean) Protein, Tocopheryl Acetate, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Sodium Hyaluronate, Acetyl Glucosamine, Caprylyl Glycol, Carbomer, Glyceryl Polymethacrylate, Sodium Hydroxide, Peg-8, Xanthan Gum, Calcium Chloride, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Lecithin, Sodium Citrate, Disodium Edta, Bht, Sodium Benzoate, Phenoxyethanol.",$39.50 
NATURALLY SERIOUS,Treatments,"-Mediterranean Lavender: Reduces the stress in your skin, relaxing the appearance of wrinkles in just 24 hours.
-Persian Silk Tree: Improves the look of fine lines, wrinkles, uneven skin tone, and texture caused by environmental aggressors.

Water, Propan",$58.00 
PERRICONE MD,Treatments,"-Copper Tripeptide
-Vitamin C Ester
-Omegas 3, 6 and 9

Water, Glycerin, Isopropyl Palmitate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Phosphatidylcholine, Tetrahexyldecyl Ascorbate, Dimethyl MEA, Acetyl Hexapeptide-8, Palmi",$149.00 
DR. JART+,Treatments,"Sodium Hyaluronate, Trehalose, Clitoria Ternatea Flower Extract, Ascorbyl Glucoside, Niacinamide, Water, Maltodextrin, Adenosine.",$18.00 
REN CLEAN SKINCARE,Treatments,"Rosa Rubiginosa Seed Oil, Glycine Soja (Soybean) Oil, Gossypium Harbaceum (Cotton) Seed Oil, Bidens Pilosa Extract, Hippophae Rhamnoides Fruit Extract, Parfum (Fragrance), Linum Usitatissimum (Linseed) Seed Oil, Tocopherol, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$69.00 
KORA ORGANICS,Treatments,"-Lemon Peel Ferment: Natural source of alpha-hydroxy acid used to help minimize skin imperfections; provides antioxidant benefits by helping to brighten and balance skin tone.
-Willow Bark Extract: Natural source of BHA that gently exfoliates skin to reve",$72.00 
FRESH,Treatments,"-Umbrian Clay: Balances, purifies, and clarifies the complexion.
-Sandalwood Oil: Calms the skin.
-Cinnamon Bark and Burnet Root Extracts: Help clarify skin.
-Lavender Floral Water: Helps tone and balance.

Water, Solum Follonum (Fuller's Earth), Glycerin",$38.00 
MOON JUICE,Treatments,"-AHA + BHA Acid Complex 25%: Glycolic, lactic, and salicylic acid help encourage natural cell turnover and minimize the appearance of pores and fine lines.
-Reishi: Supports skin's resilience and improves barrier function to reduce signs of redness.
-Niac",$42.00 
DERMALOGICA,Treatments,"-Willow Bark: Calms irritating effects of pollution on breakout-prone skin.
-Tapioca: Helps reduce shine.
-Green Tea Extract: Calms irritating effects of pollution on breakout-prone skin.

Water, Homosalate, Octocrylene, Ethylhexyl Salicylate, Butylene Gl",$28.00 
GOOP,Treatments,"-Glycolic Acid (AHA) 5%: The gold standard in chemical exfoliation to remove dead skin and support cell turnover.
-Australian Kakadu Plum: Provides antioxidant support (with 100 times more vitamin C than an orange).
-Three Molecular Sizes of Hyaluronic Ac",$125.00 
PERRICONE MD,Treatments,,$99.00 
DR. DENNIS GROSS SKINCARE,Treatments,"-L-Carnitine: Helps prevent oil gland blockage.
-Azelaic Amino Acid: Addresses dark spots left by acne.
-Malic Acid: Helps eliminate marks left behind by acne.
-Willow Bark: Works to improve skin clarity.

Achillea Millefolium Extract, Alcohol Denat., Ann",$42.00 
TOWER 28 BEAUTY,Treatments,"-Hypochlorous Acid: Found naturally in your white blood cells, hypochlorous acid stimulates healing and helps defend your body harmful bacteria.

Water, Sodium Chloride, Hypochlorous Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS ",$12.00 
PRIMERA,Treatments,"-Wild-Firming Complex™ with Grace Soybean: Helps strengthen skin and is rich in amino acids.
-Black Bean Extract: Helps strengthen the moisture barrier.

Water, Glycerin, Hydrogenated Poly(C6-14 Olefin), Propanediol, Pentaerythrityl Tetraethylhexanoate,",$74.00 
FOREO,Treatments,,$149.00 
LANCER SKINCARE,Treatments,"Water, Sodium C14-16 Olefin Sulfonate, Acrylates Copolymer, Glycerin, Cocamidopropyl Betaine, Mannitol, Jojoba beads, Syringa Vulgaris (Lilac) Leaf Cell Culture Extract, Mentha Piperita (Peppermint) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Hydroxypropyl Methylcellulose, Sodium PCA, Cellulose, Salicylic Acid, Disodium Cocoamphodiacetate, Panthenol, Niacinamide, Dextrin, Maltodextrin, Amylopectin, Disodium EDTA, Sodium Hydroxide, Polydextrose, Caprylyl Glycol, Phenoxyethanol, Chlorphenesin, Methylisothiazolinone, Methylchloroisothiazolinone, Fragrance, Limonene, Iron Oxides (CI 77492).",$75.00 
KIEHL'S SINCE 1851,Treatments,"-Salicylic Acid-2%: Refines skin texture and possesses antibacterial properties to suppress acne bacteria.
-Ginger Root Extract: Provides gingerols that are known to have soothing properties. It also helps to absorb excess oil.
-Frankincense: Known to hel",$20.00 
DR. BARBARA STURM,Treatments,"-Hyaluronic Acid: Leaves the skin looking refreshed and radiant.
-Purslane: A strong antioxidant that stimulates the body and supports skin health and rejuvenation.
-Lumicol: Evens out skin tone and gives the complexion a fresh and even glow.

Water (Aqua",$300.00 
MURAD,Treatments,"Water, Dimethicone, Glycerin, Propanediol, Niacinamide, Polymethylsilsesquioxane/Silica Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isononyl Isononanoate, Chlorella Vulgaris Extract, Haematococcus Pluvialis Extract, Glutamylamidoethyl Imidazole, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract, Helianthus Annus (Sunflower) Seed Extract, Tocopheryl Acetate, Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Sorbic Acid, Lecithin, Mannitol, Polysilicone-11, Ethylhexyl Isononanoate, PEG-7 Trimethylolpropane Coconut Ether, Polyglyceryl-10 Dioleate, Polyglyceryl-10 Dipalmitate, Propylene Glycol Dicaprate, Hexylene Glycol, Butylene Glycol, Caprylyl Glycol, Decyl Glucoside, Polyisobutene, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Benzyl Salicylate, Citronellol, Limonene, Geraniol, Hexyl Cinnamal, Linalool, Mica, Tin Oxide, Titanium Dioxide (CI 77891).",$70.00 
FRESH,Treatments,"-Fresh's Black Tea Complex of Black Tea Extract, Black Tea Ferment, Blackberry Leaf Extract, and Lychee Seed Extract: Proven to inhibit damaging free radicals* and helps to improve skin elasticity.
-Peptides: Help visibly firm the skin, defy the visible s",$160.00 
CLINIQUE,Treatments,"Water, Dimethicone, Butylene Glycol, Methyl Trimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Polysorbate 20, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Silica, Polymethylsilsesquioxane, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Methyl Gluceth-20, Polysilicone-11, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Salvia Sclarea (Clary) Extract, Acetyl Glucosamine, Plankton Extract, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Sea Whip Extract, Arabidopsis Thaliana Extract, Caffeine, Acetyl Hexapeptide-8, Glycine Soja (Soybean) Protein, Sodium Hyaluronate, Micrococcus Lysate, Palmitoyl Oligopeptide, Ergothioneine, Aminopropyl Ascorbyl Phosphate, Caprylyl Glycol, Ethylhexylglycerin, Tocopheryl Acetate, Cholesterol, Glyceryl Polymethacrylate, Sodium Hydroxide, Lecithin, Carbomer, Peg-8, Xanthan Gum, Citric Acid, Disodium Edta, Phenoxyethanol.

Ingredients are subject to change at the manufacturer's discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.",$51.50 
NATURALLY SERIOUS,Treatments,"-Naturally-derived Hyaluronic Acid: Attracts and binds moisture.
-Essential Lipids Including Ceramide NP, Shea Butter, and Fatty Acids: Smooth the look of skin texture.
-Colloidal Oatmeal and Allantoin: Help soften and soothe dry, dehydrated skin.
-Caffei",$56.00 
DERMALOGICA,Treatments,"-Oat: Helps calm inflammation.
-Glycerin: Hydrates skin.
-Evening Primrose Oil: Helps calm rashes, inflammation, and dry skin.

Water, Glycerin, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Oenothera Biennis (Evening Primrose) Oil, Dimethicone, Behen",$60.00 
SHISEIDO,Treatments,"-SAKURA-Bright System: Gives an increased brightening effect.
-ReNeura Technology+™: Helps improve skin receptivity to awaken and maintain the effectiveness of your treatment over time.
-White Sand Lily Extract: Helps skin become resistant to dark spot ",$184.00 
PETER THOMAS ROTH,Treatments,"-THD Ascorbate: Ultra-potent, gold standard vitamin C that helps improve the look of uneven skin tone and texture, firmness, and fine lines and wrinkles; 50 times more potent than traditional vitamin C (ascorbic acid).
-Vitamin E: Provides antioxidant ben",$58.00 
LILAH B.,Treatments,"-Tamanu Oil: Helps moisturize and soothe skin.
-Jojoba Oil: Supports, moisturizes, and smooths the look of skin’s texture.
-Purple Tea Extract: Help improve the appearance of skin’s tone.

Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Damascena Flo",$68.00 
MURAD,Treatments,"-AHA Blend (Glycolic, Lactic, and Malic Acids): Multi-benefit exfoliants that remove dull skin to smooth and improve the look of skin texture, brightness, and clarity over time.
-BHA (Salicylic Acid): Removes pore-clogging debris for a clearer complexion.",$65.00 
SEPHORA COLLECTION,Treatments,"-Hemp: Helps restore skin's comfort.

Aqua (Water), Propanediol, Pentylene Glycol, Butylene Glycol, Coco-Caprylate/Caprate, Methylpropanediol, 1,2-Hexanediol, Cannabis Sativa Seed Oil, Glyceryl Oleate Citrate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,",$9.00 
