Name,Type,Ingredients,Price
LANCÔME,Moisturizers,"Water, Glycerin, Dicaprylyl Ether, Cyclohexasiloxane, Butylene Glycol, Isopropyl Isostearate, Sodium Tetrahydrojasmonate, Dimethicone, Cetyl Alcohol, Dipropylene Glycol, Behenyl Alcohol, Silica, Arachidyl Alcohol, Secale Cereale Extract/Rye Seed Extract, Sodium Hydroxide, Sodium Hyaluronate, Stearic Acid, Phenoxyethanol, Stearyl Alcohol, Adenosine, Peg-10 Dimethicone, Peg-100 Stearate, Polysilicone-11, Palmitic Acid, Poloxamer 338, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Limonene, Pentylene Glycol, Linalool, Caprylyl Glycol, Carbomer, Acrylonitrile/Methyl Methacrylate/Vinylidene Chloride Copolymer, Disodium Edta, Cetearyl Alcohol, Methyldihydrojasmonate, Cetearyl Glucoside, Citronellol, Fragrance.",$90.00 
OMOROVICZA,Moisturizers,"Hungarian Thermal Water, Glycerin, Polysorbate 20, Phenoxyethanol, Pyrus Malus (Apple) Fruit Extract, Saccharomyces (Hungarian Thermal Water) Ferment Extract, Disodium EDTA, Ethylhexylglycerin, Mannitol, Malpighia Punicifolia (Acerola) Fruit Extract, Chlorella Vulgaris, Pectin, Rosa Damascena Flower Water, Citrus Aurantium Dulcis (Orange) Flower Water, Salvia Officinalis (Sage) Leaf Water, Phospholipids, Yeast Extract, Linalool, Geraniol, Citronellol.)",$50.00 
PETER THOMAS ROTH,Moisturizers,"-Homosalate 10%, Octinoxate 7.5%, Oxybenzone 6%, Octisalate 5%, Avobenzone 3%, and Octocrylene 2%: Sunscreen.

Water, Propylene Glycol, Glyceryl Stearate, Peg-100 Stearate, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Palmitic Acid, Phenoxyethanol",$42.00 
THE INKEY LIST,Moisturizers,"-Vitamin E 1%: Smooths skin and protects against free radicals.
-Squalane: Provides lightweight hydration while supporting oil control.
-Turmeric Root Extract: Helps to improve the appearance of redness.

Water, Squalane, Cocos Nucifera (Coconut) Oil, C12",$12.99 
ESTÉE LAUDER,Moisturizers,,$72.00 
ESTÉE LAUDER,Moisturizers,"Micro Essence Skin Act Treat Lot Division: El (Estee Lauder)Ingredients: Water , Bifida Ferment Lysate , Peg-75 , Propanediol , Butylene Glycol , Betaine , Pentylene Glycol , Lactobacillus Ferment , Acetyl Hexapeptide-8 , Acetyl Glucosamine , Trehalose , Caffeine , Sodium Hyaluronate , Anthemis Nobilis (Chamomile) , Caprylyl Glycol , Carbomer , Ppg-5-Ceteth-20 , Citric Acid , Potassium Sorbate , Sodium Citrate , Tromethamine , Disodium Edta , Phenoxyethanol",$65.00 
MURAD,Moisturizers,"Coconut Alkanes, Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Oil, Moringa Oleifera Seed Oil, Coco-Caprylate/Caprate, Ethylene/Propylene/Styrene Copolymer, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Cannabis Sativa Seed Oil, Rosa Canina Seed Oil, Retinyl Propionate, Linoleic Acid, Linolenic Acid, Tocopherol, Panthenyl Triacetate, Hexylresorcinol, 7-Dehydrocholesterol, Salicylic Acid, Punica Granatum Sterols, Rosmarinus Officinalis (Rosemary) Leaf Extract, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Zea Mays (Corn) Oil, Butylene/Ethylene/Styrene Copolymer, Fragrance, Citral, Linalool, Limonene.",$73.00 
CLARINS,Moisturizers,#NAME?,$55.00 
SOBEL SKIN RX,Moisturizers,#NAME?,$75.00 
SATURDAY SKIN,Moisturizers,"-Hyaluronic Acid: Boosts hydration and suppleness.
-Kiwi Fruit Extract: Visibly improves skin radiance and firmness.
-Grape Fruit Extract: Hydrates and supports skin’s elasticity.
-Cha-7 es Complex: Supports skin's natural regeneration process.

Water, ",$34.00 
LANCÔME,Moisturizers,"-Complex of 14 Amino Acids: Known for anti-aging and elasticity properties and to help support proteins, like collagen—giving skin its supple and smooth texture.
-Hyaluronic Acid: Known for its ability to enhance moisture retention and skin hydration an",$45.00 
REN CLEAN SKINCARE,Moisturizers,"-Retinoid Analogue from Brazilian Organic White Beggar's-Tick Flower: Supports natural collagen and dramatically reduces the appearance of fine lines and wrinkles.
-Galactan from Red Algae: Supports cells and protects DNA which prevents premature aging.
-",$69.00 
SHISEIDO,Moisturizers,"-SkingenecellEnmei: Reduces the visible signs of aging.
-4MSK: Gives skin a luminous look.
-Uji Green Tea Extract: Provides antioxidant benefits.
-Trimethylglycine: Refines skin texture and reduces the look of pores.

Dipropylene Glycol, Betaine, Glycerin",$107.00 
SHISEIDO,Moisturizers,"Purpose Octinoxate 4.9%, Titanium Dioxide 15.0%, Silica, Bis-Peg-18 Methyl Ether Dimethyl Silane, Isododecane, Trimethylsiloxysilicate, Sd Alcohol 40-B, Trimethylsiloxysilicate/Dimethiconol Crosspolymer, Isopropyl Myristate, Aluminum Hydroxide, Peg-9 Polydimethylsiloxyethyl Dimethicone, Stearic Acid, Isostearic Acid, Dextrin Palmitate, Disteardimonium Hectorite, Bis-Butyldimethicone Polyglyceryl-3, Lauroyl Lysine, Peg/Ppg-14/7 Dimethyl Ether, Pca Dimethicone, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Phytosteryl Macadamiate, Lecithin, Glycyrrhiza Glabra (Licorice) Root Extract, Sucrose Tetrastearate Triacetate, Polymethylsilsesquioxane, Talc, Methyl Methacrylate Crosspolymer, Alumina, Polysilicone-2, Triethoxycaprylylsilane, Hydrogen Dimethicone, Tocopherol, Bht, Ethylparaben, Fragrance, Titanium Dioxide, Iron Oxides, Mica.",$38.00 
SEPHORA COLLECTION,Moisturizers,"-Natural Origin Shea Butter: Nurtures the skin.
-Natural Origin Mango Butter: Helps soothe the skin.

Aqua (Water), C10-18 Triglycerides, Glycerin, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Isocetyl Stearate, Glyceryl Stearate, Neo",$17.00 
FRESH,Moisturizers,#NAME?,$40.00 
INNISFREE,Moisturizers,"-Jeju Green Tea Extract: Replenishes hydration.
-Jeju Green Tea Root Extract: A natural surfactant that helps deliver a gentle cleanse using microbubbles.

Isopropyl Palmitate, C12-15 Alkyl Benzoate, Pentaerythrityl Tetraisostearate, Peg-20 Glyceryl Triis",$22.00 
PETER THOMAS ROTH,Moisturizers,#NAME?,$45.00 
SULWHASOO,Moisturizers,#NAME?,$155.00 
LILAH B.,Moisturizers,#NAME?,$68.00 
INNISFREE,Moisturizers,"-Orchid Elixir 2.0™: Helps visibly firm the look of skin and protect from environmental stressors.
-Hyaluronic Acid: Natural hydrator from Jeju green soybeans.
-Peptides: Amino acids that help strengthen and firm.

Water/Eau, Cyclopentasiloxane, Propane",$29.00 
CLINIQUE,Moisturizers,"-Lactobacillus Probiotic Ferment: Helps to support skin’s natural defenses against external stressors to help keep skin in balance.

Active Cartridge Concentrate for Irritation:
Water, Butylene Glycol, Glycerin, Pentylene Glycol, Hypnea Musciformis (Alg",$39.00 
INNISFREE,Moisturizers,"-Jeju Cherry Blossom Leaf Extract: Supports skin radiance.
-Niacinamide: Visibly brightens skin.
-Betaine: Moisturizes skin

Water / Aqua / Eau, Dipropylene Glycol, Niacinamide, Betaine, 1,2-Hexanediol, Carbomer, Tromethamine, Fragrance / Parfum, Ammonium",$25.00 
SHISEIDO,Moisturizers,"-ReNeura Technology+™: Helps skin to self-repair damage and improve the appearance of spots, discoloration, and signs of aging.
-SAKURA-Bright Complex: Promotes brightening.

Water,Dimethicone,Dipropylene Glycol,Glycerin,Sd Alcohol 40-B (Alcohol Denat.)",$105.00 
GLAMGLOW,Moisturizers,#NAME?,$54.00 
CAUDALIE,Moisturizers,"-Stabilized Vitamin C and E: Brighten, strengthen, even skin tone.
-Grape Seed Polyphenols and Spruce Extract: Protect with antioxidants and prevent dark spots.
-Macro Hyaluronic Acid: Hydrates, plumps, and smooths wrinkles.
-Anti-Pollution Polysaccharide",$44.00 
L'OCCITANE,Moisturizers,"Shea Butter 20%, Chestnut, Wheat Extracts.",$34.00 
YVES SAINT LAURENT,Moisturizers,#NAME?,$88.00 
SEPHORA COLLECTION,Moisturizers,"-Natural Origin Peptides: Known to firm the appearance of skin.
-Natural Origin Vitamin C and E: Known to bring glow and protect skin from external aggressions.

Aqua (Water), Glycerin, Dicaprylyl Ether, Neopentyl Glycol Dicaprylate/Dicaprate, Caprylic/Ca",$17.00 
KIEHL'S SINCE 1851,Moisturizers,"Water, Glycerin, Dimethicone, Alcohol Denat., Tocopherol, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Sodium Hydroxide, Caprylyl Glycol, Sodium Polyacrylate, Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ascorbyl Glucoside, Caffeine, Sodium Hyaluronate, Xanthan Gum, Menthyl Lactate, Disodium Edta, Limonene, Ceramide Np, Castanea Sativa (Chestnut) Seed Extract, Pentylene Glycol, Hydrolyzed Soy Protein, Linalool, Citric Acid, Potassium Sorbate, Citral, Sodium Benzoate, Ethylhexylglycerin.",$35.00 
ALGENIST,Moisturizers,#NAME?,$82.00 
SOBEL SKIN RX,Moisturizers,#NAME?,$75.00 
KIEHL'S SINCE 1851,Moisturizers,"-Copper PCA: Supports natural collagen and elastin fibers in the skin and maintain the skin's moisture level.
-Calcium PCA: Helps to prevent the degredation of collagen fibers.
-Shea Butter: Nourishes skin.
-Avobenzone 3%, Homosalate 2.70%, Octisalate 5%,",$76.00 
IT COSMETICS,Moisturizers,#NAME?,$49.00 
SHISEIDO,Moisturizers,"-ReNeura Technology+™: Helps skin to self-repair damage and improve the appearance of spots, discoloration, and signs of aging.
-SAKURA-Bright Complex: Promotes brightening.

Active Ingredients: Purpose Avobenzone 2.5%, Sunscreen Octinoxate 7.4%, Sunscr",$70.00 
CLINIQUE,Moisturizers,"Water , Glycerin , Dimethicone , Petrolatum , Tridecyl Stearate , Tridecyl Trimellitate , Polyglyceryl-10 Pentastearate , Behenyl Alcohol , Dipentaerythrityl Hexacaprylate/Hexacaprate , Cucumis Sativus (Cucumber) Fruit Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Sodium Stearoyl Lactylate , Caprylyl Glycol , Propylene Glycol Dicaprate , Helianthus Annuus (Sunflower) Seedcake , Peg-100 Stearate , Sodium Hyaluronate , Cetyl Alcohol , Butylene Glycol , Tromethamine , Carbomer , Phenoxyethanol , Yellow 5 (Ci 19140) , Yellow 6 (Ci 15985) , Red 33 (Ci 17200)",$28.00 
MURAD,Moisturizers,#NAME?,$77.00 
FRESH,Moisturizers,,$33.00 
BELIF,Moisturizers,"-Sage: Detoxifies skin, leaving it smooth, soft, and clear.
-Molokhia Extracts: Help neutralize skin damaging free radicals.

Water, Dipropylene Glycol, Glycerin, Triethylhexanoin, Hexyldecyl Ethylhexanoate, Pentaerythrityl Tetraethylhexanoate, 1,2-Hexane",$38.00 
SATURDAY SKIN,Moisturizers,"-Cha-7 es Complex: An exclusive peptide formula that supports skin's natural renewal process.
-Peach Fruit Extract: Promotes the look of smooth, supple skin.
-Avocado Protein Extract: Full of vitamin C and E. Strengthens skin's moisture barrier, sealing i",$49.00 
LANCÔME,Moisturizers,"Aqua/Water, Glycerin, Dimethicone, Isononyl Isononanoate, Butylene Glycol, Cetyl Alcohol, Stearyl Dimethicone, Glyceryl Stearate, Stearic Acid, Stearyl Alcohol, Peg-8 Stearate, Synthetic Wax, Ci 14700/Red 4, Sodium Dextran Sulfate, Sodium Hydroxide, Phenoxyethanol, Theobroma Cacao Extract/Cocoa Extract, Paeonia Suffruticosa Extract/Paeonia Suffruticosa Root Extract, Peg-100 Stearate, Eugenol, Ophiopogon Japonicus Root Extract, Ethylparaben, Palmitic Acid, Silica, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Dimethiconol, Limonene, Benzyl Alcohol, Benzyl Benzoate, Caprylyl Glycol, Alpha-Isomethyl Ionone, Moringa Pterygosperma Seed Extract, Disodium Edta, Jasminum Officinale Extract/Jasmine Flower Extract, Rosa Gallica Extract/Rosa Gallica Flower Extract, Methylparaben, Citronellol, Alteromonas Ferment Extract, Parfum/Fragrance, Ethylhexylglycerin.",$48.00 
CAUDALIE,Moisturizers,"-Vine Resveratrol: Supports natural sirtuins (longevity proteins) that increase the lifespan of skin cells by up to 160 percent; supports natural cellular renewal, smoothing the appearance of wrinkles, increasing firmness, and visibly redefining facial co",$89.00 
CLINIQUE,Moisturizers,"Water , Pentaerythrityl Tetraethylhexanoate , Butylene Glycol , Hexyldecyl Stearate , Simmondsia Chinensis (Jojoba) Seed Oil , Glyceryl Stearate , Glycerin , Peg-100 Stearate , Hydrogenated Lecithin , Cetearyl Alcohol , Dimethicone , Behenyl Alcohol , Cetyl Ricinoleate , Aspalathus Linearis (Red Tea) Leaf Extract , Camellia Sinensis (Yellow Tea) Leaf Extract , Camellia Sinensis (White Tea) Leaf Extract , Scutellaria Baicalensis Root Extract , Betula Alba (Birch) Bark Extract , Centella Asiatica (Hydrocotyl) Extract , Morus Bombycis (Mulberry) Root Extract , Sodium Dna , Saccharomyces Lysate Extract , Astrocaryum Murumuru Seed Butter , Micrococcus Lysate , Polygonum Cuspidatum Root Extract , Hydrolyzed Rice Extract , Coffea Robusta Seed Extract , Triticum Vulgare (Wheat) Germ Extract , Padina Pavonica Thallus Extract , Rosmarinus Officinalis (Rosemary) Leaf Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Algae Extract , Acetyl Hexapeptide-8 , Betaine , Creatine , Trehalose , Caffeine , Cholesterol , Squalane , Arginine , Decarboxy Carnosine Hcl , Artemia Extract , Adenosine Phosphate , Hydroxyproline , Disodium Nadh , Ethylhexyl Stearate , Sucrose , Proline , Phytosphingosine , Propylene Glycol Dicaprate , Ethylhexyl Palmitate , Laurdimonium Hydroxypropyl Hydrolyzed Soy Protein , Acrylates Copolymer , Petrolatum , Caprylyl Glycol , Sorbitol , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Sodium Rna , Cetearyl Glucoside , Isohexadecane , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Linoleic Acid , Tocopheryl Acetate , Tromethamine , Dipalmitoyl Hydroxyproline , Sodium Hyaluronate , Yeast Extract/Faex/Extrait De Levure , Polysorbate 80 , Coleus Barbatus Extract , Glycine Soja (Soybean) Protein , Lecithin , Glycine , Aminopropyl Ascorbyl Phosphate , Carbomer , Nordihydroguaiaretic Acid , Ascorbyl Tocopheryl Maleate , Xanthan Gum , Citric Acid , Hexylene Glycol , Potassium Sulfate , Potassium Sorbate , Disodium Edta , Phenoxyethanol",$53.00 
ERNO LASZLO,Moisturizers,"-Prickly Pear, Green Ginger and Mugwort Extracts: Moisturize and protect parched skin.
-Winged Kelp Extract: Boosts the look of skin’s firmness.

Water,Dimethicone, Glycerin, Butylene Glycol, PEG-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Caprylic",$108.00 
INNISFREE,Moisturizers,"-Orchid Elixir 2.0™: Helps visibly firm the look of skin and protect from environmental stressors.
-Hyaluronic Acid: Natural hydrator from Jeju green soybeans.

Water/Aqua, Butylene Glycol, Glycerin, Cyclopentasiloxane, Niacinamide, Cyclohexasiloxane, S",$29.00 
MAELYS COSMETICS,Moisturizers,"Water (Aqua), Isopropyl Myristate, Glycerin, C12-15 Alkyl Benzoate, Cetyl Alcohol, Steareth-2, Cetearyl Ethylhexanoate, Ethoxydiglycol, Kaolin, Panthenol, Steareth-21, Ethylhexyl Methoxycinnamate, Propylene Glycol, Phenoxyethanol, Palmitoyl Isoleucine, Fragrance (Parfum), Dimethicone, Polyacrylate Crosspolymer-6, Glyceryl Caprylate, Allantoin, Chlorphenesin, Zinc Oxide, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Hydrogenated Coconut Oil, Disodium Edta, Caprylyl Glycol, Sodium Hyaluronate, Linalool, Benzyl Salicylate, Kigelia Africana (Sausage Tree) Fruit Extract, Limonene, Geraniol, Alpha-Isomethyl Ionone, Fd&C Yellow No.6 (CI 15985), Acid Yellow 3 (CI 47005).",$39.00 
ORIGINS,Moisturizers,#NAME?,$20.00 
AMOREPACIFIC,Moisturizers,"-Botanical Oil Blend (Green Tea Seed, Babassu Palm, and Coconut Oil): Dissolves impurities and makeup without depleting skin's natural moisture.
-Green Tea Leaf Extract: Hydrates.
-Ginger Root and White Birch Extract: Boosts radiance and brightens.

Cetyl",$50.00 
PROACTIV,Moisturizers,"Water, Glycerin, Butylene Glycol, Dimethicone, Sodium Polyacrylate, Iris Florentina Root Extract, Macadamia Ternifolia Seed Oil, Epigallocatechin Gallate, Hydrogenated Polydecene, Trideceth-6, Zinc Sulfate, Retinyl Palmitate, Sodium Hyaluronate, Squalane, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, PPG-2 Myristyl Ether Propionate, Alcohol, Allantoin, Propanediol, C12-15 Alkyl Lactate, Polyquaternium-11, Disodium EDTA, Ethylparaben, Methylparaben, Propylparaben, Phenoxyethanol, Fragrance (Parfum), Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Hydroxycitronellal, Linalool, Geraniol.",$40.00 
DR. DENNIS GROSS SKINCARE,Moisturizers,"-Titanium Dioxide
-Zinc Oxide

Water, Glycerin, Butylene Glycol, Isononyl Isononanoate, Pentylene Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, C12-15 Alkyl Benzoate, Coconut Alkanes, Hydroxyethyl Acrylate/Sodium Acry",$42.00 
PERRICONE MD,Moisturizers,,$69.00 
AMOREPACIFIC,Moisturizers,"-5-Hydra Complex™ (Lotus, Cactus Fruit, Bamboo Leaf, Wild Soybean and Green Tea Extract): Relieves tightness, dryness, and softens skin.
-Water Replacement Formulation: Stabalized bamboo sap provides instant and long-term hydration.
-Phytofluidics™: T",$35.00 
GLAMGLOW,Moisturizers,"Helianthus Annuus (Sunflower) Seed Oil, Heptyl Undecylenate, Isostearyl Linoleate, Dextrin Palmitate, Isodecyl Salicylate, Charcoal Powder, Argania Spinosa Kernel Oil, Curcuma Longa (Turmeric) Root Extract, Salicylic Acid, Tetrahexyldecyl Ascorbate, Calendula Officinalis Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sesamum Indicum (Sesame) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Pelargonium Graveolens Flower Oil, Aloe Barbadensis Leaf Extract, Tocopherol, Bisabolol, Diisopropyl Adipate, Limonene, Linalool, Bht, Iron Oxides (Ci 77499).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",$54.00 
DR. BARBARA STURM,Moisturizers,#NAME?,$215.00 
SULWHASOO,Moisturizers,"-Green Plum Blossom Extracts: Rich in antioxidants to help relieve skin exhaustion.
-Korean Yuja Extracts: Help strengthen skin’s moisture barrier.

Water / Aqua / Eau, Butylene Glycol, Glycerin, Alcohol, 1,2-Hexanediol, Glyceryl Polymethacrylate, Bis-P",$75.00 
LANCER SKINCARE,Moisturizers,"-Ferment Complex 10%: A rich, nourishing blend of fermented oils including argan, olive, shiunko, and licorice, with a higher antioxidant and free fatty acid content than other oils to lock in essential moisture.
-Tetrahexyldecyl Ascorbate: Oil-soluble, s",$80.00 
JACK BLACK,Moisturizers,"-Argan Oil: Intensely moisturizing and high in antioxidants, with skin-soothing, natural anti-inflammatory benefits.
-Olive Fruit Oil: Emollient that softens the skin; penetrates the skin without clogging pores and provides relief for dry and sensitive sk",$35.00 
LANCER SKINCARE,Moisturizers,"-Stabilized Vitamin C (Ascorbic Acid): Used at 10 percent; lessens the appearance of unwanted pigmentation, sun, and dark spots.
-Retinol: Helps with exfoliation of discolored surface cells.
-Shea Butter: Provides soothing moisture.

Cyclopentasiloxane, A",$90.00 
PETER THOMAS ROTH,Moisturizers,"-Salicylic Acid 0.5%: Over-the-counter level clears the look of blemishes and helps prevent future breakouts.
-Seboclear™-MP 3%: Helps absorb excess oil and diminish the look of enlarged pores.
-Hyaluronic Acid Complex 10%: Provides fast-absorbing hydra",$38.00 
TARTE,Moisturizers,#NAME?,$32.00 
TATA HARPER,Moisturizers,#NAME?,$116.00 
TATA HARPER,Moisturizers,"Rose Hip Seed Oil, Olive Fruit Oil, Jojoba Oil, Apricot Kernel Oil, Elder Flower Extract, Calendula Extract, Borage Leaf Extract, Alfalfa Extract, Arnica Extract, Linden Flower Extract, Essential Oil Blend for Scent, Benzyl Alcohol, Citral, Citronellol, Geraniol, Limonene, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$132.00 
KIEHL'S SINCE 1851,Moisturizers,#NAME?,$65.00 
SHISEIDO,Moisturizers,"-Exclusive TruStructiv™ Technology: Helps harness skin’s natural restorative powers for skin that looks firm, lifted, and resilient.
-RenoCycle System: Helps encourage a smooth skin renewal process to further improve the appearance of skin.
-Super Bio",$120.00 
CLINIQUE,Moisturizers,#NAME?,$69.00 
DR. BARBARA STURM,Moisturizers,#NAME?,$205.00 
LILAH B.,Moisturizers,"Water, Propanediol, PVP, Lavandula Angustifolia (Lavender) Oil, Opuntia Ficus-Indica Stem Extract, Taraxacum Officinale (Dandelion) Extract, Laminaria Digitata Extract, Polygonum Aviculare Extract, Hydrolyzed Jojoba Esters, Glycerin, Sodium Glycerophosphate, Potassium Magnesium Aspartate, Calcium Glucoheptonate, Magnesium Gluconate, Ethylhexylglycerin, Phenoxyethanol, Linalool, Citric Acid, Potassium Sorbate, Sodium Benzoate, PEG-40 Hydrogenated Castor Oil, PPG-26-Buteth-26.",$48.00 
DR. BRANDT SKINCARE,Moisturizers,"-Glycolic Acid: Helps smooth texture and even skin tone.
-A Blend of Essential Amino Acids and Calcium: Nurtures skin to look and feel stronger and denser.
-Sorghum Juice: Smooths and gives skin a tighter feel.

Water (Aqua), Caprylic/Capric Triglyceride,",$67.00 
TATA HARPER,Moisturizers,#NAME?,$215.00 
CLARINS,Moisturizers,,$60.00 
ALGENIST,Moisturizers,"Water, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Palmitic Acid, Stearic Acid, Chlorella Protothecoides, Algae Exopolysaccharides, Citrullus Vulgaris (Watermelon) Fruit Extract, Hydrolyzed Myrtus Communis Leaf Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Collagen, Sodium PCA, Ribose, Sodium Lactate, Leuconostoc/Radish Root Ferment Filtrate, Butyrospermum Parkii (Shea) Butter, Dimethicone, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Sodium Hydroxide, Disodium EDTA, Xanthan Gum, Magnesium Chloride, Potassium Sorbate, Sodium Benzoate, Citric Acid, Ethylhexylglycerin, Chlorphenesin, Caprylyl Glycol, Phenoxyethanol, Fragrance.",$85.00 
PETER THOMAS ROTH,Moisturizers,"-Gamma E Antioxidant Technology: Uses unparalleled antioxidative power to help improve and prevent the look of dullness, elasticity, and fine lines and wrinkles from environmental damage.
-3% Butterfly Ginger Root Extract: Helps detoxify the look of skin ",$75.00 
DERMALOGICA,Moisturizers,"-Hyaluronic Acid: Binds water to the skin
-Plant-base sqalane: Moisturizes, while being gentle to acne-prone skin.
-Orange Peel Extract: Revives, energizes, and refreshes the look of skin.

Water, Squalane, C14-22 Alcohols, Butylene Glycol, Naringenin, Sa",$22.00 
ALGENIST,Moisturizers,"-Alguronic Acid: Provides anti-aging and anti-wrinkle benefits.
-Tripeptide-2: Helps promote and reinforce a visibly firmer skin structure.
-Gold Delivery System: Provides continuous and extended activity of peptides to help fortify skin texture and tone.",$96.00 
BOSCIA,Moisturizers,"-Aloe Vera: Contains high amounts of antioxidants such as Beta Carotene, Vitamin C, and Vitamin E that can help improve skin’s natural firmness while keeping the skin hydrated.
-Quinoa Oil: Contains Vitamin B, which may reduce the dark melanin deposits ",$38.00 
MARC JACOBS BEAUTY,Moisturizers,"Ananas Sativus (Pineapple) Fruit Water, Water, Glycerin, Propanediol, Dipropylene Glycol, Dimethicone, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, C14-22 Alcohols, 1,2-Hexanediol, Hydrogenated Polyisobutene, Glyceryl Stearate, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C12-20 Alkyl Glucoside, Phenoxyethanol, Peg-100 Stearate, Isohexadecane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dimethiconol, Opuntia Coccinellifera Flower Extract, Xanthan Gum, Tocopheryl Acetate, Potassium Hydroxide, Polysorbate 80, Ethylhexylglycerin, Hydrogenated Lecithin, Mica, Fragrance, Sorbitan Oleate, Sodium Hyaluronate, Glucose, Selenicereus Megalanthus Fruit Extract, Bromelain, Averrhoa Carambola Fruit Extract, Tin Oxide, Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140).",$21.00 
BOSCIA,Moisturizers,"-Chia Seed Oil: Prevents future dehydration of skin and moisture loss.
-Glacier Water: Improves smoothness, moisture balance, and suppleness while maintaining skin's moisture all day long.

Water/Aqua/Eau, Glycerin, Butyrospermum Parkii (Shea) Butter, Cet",$38.00 
ALPYN BEAUTY,Moisturizers,"-Wild Dandelion: A powerful antioxidant rich in vitamin C and magnesium that helps detoxify, refine skin texture, and remove impurities.
-Melatonin: An antioxidant that calms and heightens skin’s natural repair process; works most effectively at night.
",$68.00 
FARSÁLI,Moisturizers,"-Rosehip Seed Oil: Helps keep skin looking youthful and bright.
-24K Gold: Leaves a gorgeous and visibly youthful-looking glow.
-Hyaluronic Acid: Helps visibly plump the look of fine lines and wrinkles.

Water/Aqua/Eau, Propanediol, Glycerin,Dimethicone, ",$39.00 
