Name,Type,Ingredients,Price
AMOREPACIFIC,Eye Treatments,"Camellia Sinensis Leaf Water, Butylene Glycol, Water, Glycerin, Hydrogenated Poly(C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Olive Oil Lauryl Esters, Jojoba Esters, Methyl Trimethicone, Caprylic/Capric Triglyceride, Diisostearyl Malate, Cetyl Ethylhexanoate, Behenyl Alcohol, Helianthus Annuus (Sunflower) Seed Oil, Propanediol, Hydrogenated Lecithin, Peg-40 Stearate, Camellia Sinensis Seed Oil, Arachidyl Alcohol, Betaine, Niacinamide, Polyglyceryl-10 Stearate, 1,2- Hexanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, Cetearyl Alcohol, Mica, Arachidyl Glucoside, Fragrance, Titanium Dioxide (Ci 77891), Dipotassium Glycyrrhizate, Caffeine, Glyceryl Caprylate, Dipalmitoyl Hydroxyproline, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium Edta, Ethylhexylglycerin, Adenosine, Beta-Glucan, Tromethamine, Sorbitan Isostearate, Polysorbate 60, Palmitic Acid, Natto Gum, Glycine Soja (Soybean) Seed Extract, Theobroma Cacao (Cocoa) Extract, Dextrin, Camellia Sinensis Leaf Extract, Glucose, Tocopherol, Poloxamer 235, Ethoxydiglycol, Epigallocatechin Gallate, Tocophersolan, Poloxamer 338, Phenoxyethanol, Panax Ginseng Root Extract, Magnolia Obovata Bark Extract, Caprylyl Glycol.",$260.00 
BEAUTYBIO,Eye Treatments,"-Jojoba: Provides long-lasting moisture, nourishes the delicate eye area, and absorbs easily without clogging pores.
-Macadamia: A hypo-allergenic, non-comedogenic oil that promotes cell regeneration to rescue tired, dry skin.
-Olive: Fights off environme",$95.00 
NUFACE,Eye Treatments,,$49.00 
DERMALOGICA,Eye Treatments,"-Retinol: Accelerates skin’s natural repair process.
-Niacinamide: Provides anti-inflammatory properties that help de-buff skin.
-Ash Tree Bark Extract: Maintain hydration and reduces dark circles.

Water, Methylheptyl Isostearate, Cyclopentasiloxane, C",$80.00 
CLARISONIC SKINCARE,Eye Treatments,,$59.00 
ESTÉE LAUDER,Eye Treatments,"Water, Methyl Gluceth-20, Peg-75, Bis-Peg-18 Methyl Ether Dimethyl Silane, Butylene Glycol, Propanediol, Glycereth-26, Cladosiphon Okamuranus Extract, Silybum Marianum (Lady'S Thistle) Extract, Echinacea Purpurea (Coneflower) Extract, Garcinia Mangostana Peel Extract, Anthemis Nobilis (Chamomile) Flower Extract, Caffeine, Coffea Arabica (Coffee) Seed Extract, Artemia Extract, Betula Alba (Birch) Extract, Poria Cocos Sclerotium Extract, Hydrolyzed Rice Extract, Camelina Sativa Seed Oil, Algae Extract, Lactobacillus Ferment, Hydrolyzed Algin, Squalane, C12-15 Alkyl Benzoate, Yeast Extract/Faex/Extrait De Levure, Caprylyl Glycol, Tocopheryl Acetate, Peg-8 Glyceryl Isostearate, Polysorbate 20, Glycine, Carbomer, Sodium Hyaluronate, Dextrin, Xanthan Gum, Sodium Hydroxide, Lecithin, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Trisodium Edta, Phenoxyethanol, Iron Oxides (Ci 77491).",$42.00 
PETER THOMAS ROTH,Eye Treatments,"Water, Glycerin, Butylene Glycol, Sodium Silicate, Magnesium Aluminum Silicate, Sodium Magnesium Fluorosilicate, Palmitoyl Tetrapeptide-7, Dipeptide-2, Ascorbic Acid, Tocopheryl Acetate, Hesperidin Methyl Chalcone, Retinyl Palmitate, Panthenol, Foeniculum Vulgare (Fennel) Seed Extract, Medicago Sativa (Alfalfa) Seed Extract, Carrageenan, Argania Spinosa Kernel Extract, Peg-8 Dimethicone, Silica, Octyldodecanol, Symphytum Officinale Leaf Extract, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Bht, Disodium Edta, Hydrolyzed Lupine Protein, Steareth-20, Sodium Cocoyl Glutamate, Carbomer, Chlorhexidine Digluconate, Ethylhexylglycerin, Potassium Sorbate, Citric Acid, Sodium Citrate, Sodium Benzoate, Phenoxyethanol.",$38.00 
FRESH,Eye Treatments,"-Meadowfoam Seed Oil: Penetrates the skin with ease and provides emollient benefits.
-Beeswax: Offers anti-inflammatory and antioxidant properties and works to soften the skin and enhance elasticity.
-Seabuckthorn Berry Oil: Enriched with high amounts of ",$128.00 
BEAUTYBIO,Eye Treatments,"-Illuminating Pearl: Helps eyes appear brighter and more rested.
-Natural Collagen: Helps firm and tighten skin’s appearance.
-Colloidal Silver: Helps diminish the appearance of puffiness.

Water, Glycerin, Colloidal Silver, Propylene Glycol, Betaine, H",$40.00 
ALGENIST,Eye Treatments,"-Alguronic Acid: Combats fine lines and wrinkles and brightens the skin as a scientifically tested, patented regenerative compound produced from microalgae.
-Microalgae Oil: Hydrates five times longer than untreated skin for up to 24 hours.
-Plant Collage",$74.00 
KATE SOMERVILLE,Eye Treatments,"-Retinol: Combats the appearance of fine lines and wrinkles, supports skin elasticity and firmness, smooths, enhances skin clarity, reduces the appearance of dark spots and imperfections, and reduces the appearance of pores.
-A natural Retinol-like functi",$85.00 
ALPYN BEAUTY,Eye Treatments,"-Bakuchiol: Nature’s gentle answer to retinol that helps support natural cell turnover and collagen for refined skin texture.
-Caffeine and Algae: Visibly tighten, firm, and lift to help reduce the look of puffiness and aging.
-Eyebright: A plant-powere",$62.00 
INNISFREE,Eye Treatments,"-Jeju Green Tea Extract: Replenishes hydration.
-Jeju Green Tea Seed Oil: Nurtures and helps skin retain moisture.
-Panthenol: Helps strengthen skin's moisture barrier.

Water / Aqua / Eau, Propanediol, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-1",$24.00 
DR. DENNIS GROSS SKINCARE,Eye Treatments,"-Niacinamide (B3): Supports lipid barrier function to retain moisture, improve the look of fine lines and wrinkles, and reduce the appearance of redness and breakouts.
-Rhodiola: A potent adaptogen that helps skin cope with stress, protect skin against fr",$65.00 
DR. BRANDT SKINCARE,Eye Treatments,"-Triple Peptide Complex: Palmitoyl oligopeptides, argireline, and vitamin C polypeptides smooth the look of skin, reducing the appearance of deep lines and dark circles.
-Phospholipids, Ceramide 3, and Shea Butter: Help strengthen skin and replenish moist",$82.00 
CLINIQUE,Eye Treatments,"-Seaweed Extract: Helps calm skin.
-Hydrolyzed Rice Protein and Grape Seed Extract: Support moisture reserves

Water, Isododecane, Dimethicone, Cyclopentasiloxane, Polysilicone-11, Butylene Glycol, Peg-10 Dimethicone, Morus Nigra (Mulberry) Root Extract, ",$50.50 
CLINIQUE,Eye Treatments,,$34.00 
PERRICONE MD,Eye Treatments,"-Acyl-Glutathione
-Flaxseed Oil
-Chia Seed Oil
-Macadamia Seed Oil

Water, Octyldodecyl Neopentanoate, Cetearyl Alcohol, Sodium Polystyrene Sulfonate, Glycerin, Caprylic/Capric Triglyceride, Dimethicone, Behenyl Alcohol, Hydrogenated Vegetable Glycerides,",$122.00 
MARIO BADESCU,Eye Treatments,"-Hyaluronic Acid: Acts as a powerful humectant.
-Eyebright Extract: Known to help brighten and boost radiance.
-Vitamin E: Defends against free radicals.

Water, Glycerin, Paraffinum Liquidum (Mineral Oil, Huile Minérale), Cetearyl Alcohol, Olus (Vegetab",$18.00 
PERRICONE MD,Eye Treatments,"-Copper Tripeptide
-Vitamin C Ester
-Omegas 3, 6, and 9

Water, Isopropyl Palmitate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Hydrolyzed Jojoba Esters, Ceteareth-20, Olea Europaea (Olive) Fruit Oil, Tetrahexyldecyl Ascorbate, Benzyl Alcohol,",$110.00 
PETER THOMAS ROTH,Eye Treatments,"-Microencapsulated Retinol: Sustained release over eight hours; helps increase skin smoothness, reduce the appearance of fine lines and wrinkles, and enhance skin tone and texture.
-Vitamins A, C, and E: Antioxidants and vitamins that help protect against",$55.00 
SHISEIDO,Eye Treatments,"-Exclusive TruStructiv™ Technology: Helps harness skin’s natural restorative powers for skin that looks firm, lifted, and resilient.
-RenoCycle System: Helps encourage a smooth skin renewal process to further improve the appearance of skin.
-Super Bio",$75.00 
PETER THOMAS ROTH,Eye Treatments,"-THD Ascorbate: Ultra-potent, gold standard vitamin C that helps improve the look of uneven skin tone and texture, firmness, and fine lines and wrinkles; 50 times more potent than traditional vitamin C (ascorbic acid).
-Vitamin E: Provides antioxidant ben",$65.00 
AMOREPACIFIC,Eye Treatments,"-Hyacinth Extract: Helps purify harmful environmental aggressors to protect the delicate eye area.
-Caffeine: Stimulates circulation for all over de-puffing, brightening, and diminishing the look of dark circles.
-Oat Extract: Visibly firms and provides a",$95.00 
MURAD,Eye Treatments,"-Octisalate 5%
-Homosalate 4%
-Avobenzone 3%

Water, Butylene Glycol, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric/Myristic/Stearic Triglyceride, Shorea Stenoptera Seed Butter, Cetyl Alcohol, PEG-100 Stearate, Glyceryl Stearate, Silica, Stearic Acid,",$70.00 
GUERLAIN,Eye Treatments,"-Ouessant Honey: Rich in amino acids and trace elements and high in fructose content to offer the essential ingredients that are vital to supporting skin.
-Guerlain Exclusive Royal Jelly: Extracted from bees and sourced sustainably and rich in exceptional",$105.00 
FRESH,Eye Treatments,"-Lotus Flower Extract: Packed with polyphenols, powerful antioxidants.
-Soft Orange Extract and Ginko Biloba: Provide stimulating properties to reduce the appearance of puffiness.
-Antioxidant-rich Grapeseed Polyphenols and Jojoba: Help to protect the ski",$48.00 
PHILOSOPHY,Eye Treatments,"Cyclopentasiloxane, Dimethicone Crosspolymer, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Tetrahexyldecyl Ascorbate, Cyclohexasiloxane, Tocopheryl Acetate, Bisabolol, Dimethicone, Squalene, Phenoxyethanol, Dimethiconol, Peg-6 Isostearate, Cocos Nucifera (Coconut) Oil, Medicago Sativa (Alfalfa) Extract, Ethylhexyl Palmitate, Isopropyl Palmitate, Sorbitan Laurate, Avena Sativa (Oat) Kernel Oil, C18-36 Acid Glycol Ester, C18-36 Acid Triglyceride, Peg-8, Lecithin, Lactic Acid, Tocopherol, Silica, Hesperetin Laurate, Aqua/Water/Eau, Polyhydroxystearic Acid, Silica Dimethyl Silylate, Alumina, Swertia Chirata Extract, Ascorbyl Palmitate, Butylene Glycol, Caprylyl Glycol, Farnesol, Ascorbic Acid, Citric Acid, Sodium Hyaluronate, Palmitoyl Tripeptide-1, Hexylene Glycol, Palmitoyl Tetrapeptide-7, Titanium Dioxide (Ci 77891).",$60.00 
HUM NUTRITION,Eye Treatments,#NAME?,$25.00 
PHILOSOPHY,Eye Treatments,"Water, Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Peg-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Limnanthes Alba (Meadowfoam) Seed Oil, Polyglyceryl-2 Diisostearate, Polysorbate 20, Butyrospermum Parkii (Shea) Butter Extract, Phenoxyethanol, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate, Bisabolol, Cetearyl Olivate, Cyclopentasiloxane, Sorbitan Olivate, Caffeine, Panthenol, Propylene Glycol, Creatine, Dimethiconol, Salvia Hispanica Seed Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Peg-8, Lecithin, Cyclohexasiloxane, Hydrogenated Lecithin, Ascorbyl Glucoside, Bht, Disodium Edta, Ginkgo Biloba Leaf Extract, Sodium Hydroxide, Tocopherol, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Glucose, Lactic Acid, Chlorphenesin, Alcohol Denat., Ascorbyl Palmitate, Pantolactone, Potassium Sorbate, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Sorbic Acid, Citric Acid, Ascorbic Acid, Sodium Benzoate, Angelica Archangelica Root Extract, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Polyglyceryl-3 Diisostearate, Magnesium Aluminum Silicate, Xanthan Gum, Farnesol, Caprylyl Glycol, Sclerotium Gum, Fd&C Yellow No. 5 (Ci 19140).",$24.00 
DR. BRANDT SKINCARE,Eye Treatments,"-Time-Release Retinol: Softens the appearance of lines and wrinkles.
-Ruby Crystal Complex: Softens the look of lines and visibly brightens the eye contour.
-Olive Fruit Pulp: Helps reduce the appearance of redness and protects skin against environmental ",$55.00 
DERMALOGICA,Eye Treatments,"-Fermented Yeast: Firms skin to help generate a lifting effect.
-Wild Indigo Seed: Visibly de-puffs.
-Bioactive Diglucosyl Gallic Acid: Brightens skin.

Water, Dimethicone, Pentylene Glycol, Sorbitol, Simmondsia Chinensis (Jojoba) Seed Oil, Butylene Glyco",$69.00 
CLINIQUE,Eye Treatments,"Dimethicone, Water, Isostearyl Palmitate, Polyethylene, Polysilicone-11, Butylene Glycol, Ethylene/Acrylic Acid Copolymer, Isononyl Isononanoate, Polymethylsilsesquioxane, Cetyl Peg/Ppg-10/1 Dimethicone, Polymethyl Methacrylate, Morus Nigra (Mulberry) Root Extract, Camellia Sinensis (Green Tea) Leaf Extract, Scutellaria Baicalensis Root Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Olea Europaea (Olive) Fruit Extract, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Vitis Vinifera (Grape) Fruit Extract, Triticum Vulgare (Wheat) Bran Extract, Yeast Extract\Faex\Extrait De Levure, Cholesterol, Linoleic Acid, Glycerin, Palmitoyl Oligopeptide, Sucrose, Pyridoxine Dipalmitate, Petrolatum, Glyceryl Polymethacrylate, Dimethicone Crosspolymer-3, Caffeine, Tocopheryl Acetate, Glyceryl Laurate, Quaternium-90 Bentonite, Peg-8, Phytosphingosine, Peg/Ppg-18/18 Dimethicone, Dimethicone Silylate, Magnesium Ascorbyl Phosphate, Propylene Carbonate, Triethoxycaprylylsilane, Sodium Chloride, Disodium Edta, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77499), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491).

Ingredients are subject to change at the manufacturer's discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.",$42.00 
DR. DENNIS GROSS SKINCARE,Eye Treatments,"-Sodium Hyaluronate: A powerful humectant that holds 1,000 times its weight in water, it hydrates and plumps the skin.
-Gargonian Extract: Harvested from the Carribean Sea; contains anti-inflammatory properties to smooth skin.
-Marine Algae: Rich in essen",$48.00 
PETER THOMAS ROTH,Eye Treatments,"-Hyaluronic Acid Complex 50%: Improves hydration and can attract and retain up to 1,000 times its weight in water from moisture in the air.
-Pentavitin®: A potent hydrator that helps lock in hydration for up to 72 hours—even after cleansing.
-AcquaCell",$42.00 
KIEHL'S SINCE 1851,Eye Treatments,,$24.00 
SHISEIDO,Eye Treatments,"-SkingenecellEnmei: Reduces the visible signs of aging.
-Houttuynia Cordata Extract: Gives skin a firm look and reduces appearance of puffiness.
-Aura Radiance Power: Reduces appearance of dark circles.
-Uji Green Tea Extract: Provides antioxidant benefit",$153.00 
NATURALLY SERIOUS,Eye Treatments,"-Caffeine: Increases blood flow, helping to improve the look of puffiness and dark circles while brightening the under-eye area.
-Tocopheryl Acetate: Helps protect the health of skin.
-Anti-Pollution Blend: Combats visible signs of aging caused by UV rays",$44.00 
SULWHASOO,Eye Treatments,"-Compound K: Minimizes the appearance of lines and boosts moisture while protecting skin against future signs of aging.
-Ginsenoside Re: Addresses multiple signs of aging including fine lines and uneven texture, while enhancing moisture.

Water/Aqua/Eau, ",$180.00 
OBAGI CLINICAL,Eye Treatments,"-Kinetin+ Complex: Clinically shown to minimize the signs of skin aging.
-Ceramides and Lipids: Helps relieve dry skin and reduce moisture loss by supplementing the skin's natural moisture barrier, resulting in increased skin hydration.
-Palmitoyl Tripept",$65.00 
SK-II,Eye Treatments,"-Pitera (Galactomyces Ferment Filtrate): A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to support natural skin cell renewal. 
-Skin Regenerating Activ: Helps to support fundamental cell energy that helps pe",$195.00 
SHISEIDO,Eye Treatments,"-ImuGeneration Technology™: Featuring botanical extracts of reishi mushroom and iris root to continuously fortify skin’s ability to defend itself.

Water (Aqua/Eau),Dimethicone,Glycerin,Dipropylene Glycol Alcohol Denat., Sorbitol, Peg-10 Dimethicone, ",$70.00 
INNISFREE,Eye Treatments,"-Orchid Elixir 2.0™: Helps visibly firm the look of skin and protect from environmental stressors.
-Hyaluronic Acid: Natural hydrator from Jeju green soybeans.

Water/Aqua, Butylene Glycol, Glycerin, Squalane, Cetyl Ethylhexanoate, Limnanthes Alba (Mead",$29.00 
ERNO LASZLO,Eye Treatments,"-Algae Extracts: Help maintain and boost skin’s firmness by protecting collagen and elastin from degrading.
-Vitamin B3: Improves the look of dark spots and discoloration.
-Allantoin: Calms sensitive, irritated skin, restoring a youthful look and feel.
",$38.00 
ORIGINS,Eye Treatments,"-Anogeissus

Water, Butylene Glycol, Dimethicone, Glycerin, Jojoba Esters, Anogeissus Leiocarpus Bark Extract, Saccharomyces Ferment Filtrate, Sigesbeckia Orientalis Extract, Polygonum Cuspidatum Root Extract, Centaurium Erythraea Extract, Sapindus Mukuro",$50.00 
KATE SOMERVILLE,Eye Treatments,"-Yeast and Plankton Extracts: Visibly erase the appearance of dark circles under eyes.
-Botanical blend of White Lupine and Alfalfa: Help combat puffy eyes, which can exacerbate the look of dark circles.
-HA³: Features three different sizes of hyaluronic",$60.00 
DR. DENNIS GROSS SKINCARE,Eye Treatments,"-3-O-Ethyl Ascorbic Acid: Minimizes and prevents the appearance of hyperpigmentation, fine lines, and wrinkles; a highly effective, stabilized form of vitamin C.
-Collagen Amino Acids: Plant-sourced collagen; smaller molecular weight amino acids which are",$65.00 
DIOR,Eye Treatments,,$75.00 
KOPARI,Eye Treatments,"-Coconut Oil: Nourishes and hydrates the under-eyes.
-Coffee Oil: Helps to de-puff the under-eyes while supporting natural circulation to brighten the look of dark circles.
-Hyaluronic Acid: Helps to hydrate and smooth the appearance of fine lines and wri",$28.00 
PERRICONE MD,Eye Treatments,"-DMAE: Visibly firms.
-Hyaluronic Acid (HA): Provides essential hydration for visibly plumper skin.
-Squalane: Found naturally in the human body and derived from olive oil; delivers superior hydration and nourishes surface cells.

Water, Cetearyl Alcohol,",$72.00 
ESTÉE LAUDER,Eye Treatments,"Adv Timezone Age Rvr Lw Eye Crm Division: El (Estee Lauder)Ingredients: Water , Butyrospermum Parkii (Shea Butter) , Polyethylene , Cetyl Esters , Dicaprylyl Carbonate , Hydrogenated Polyisobutene , Cetearyl Alcohol , Isostearyl Neopentanoate , Sucrose , Propanediol , Butylene Glycol , Tamarindus Indica Seed Extract , Polygonum Cuspidatum Root Extract , Hydrolyzed Rice Extract , Vitis Vinifera (Grape) Seed Extract , Rosmarinus Officinalis (Rosemary) Extract , Selaginella Tamariscina (Spike Moss) Extract , Humulus Lupulus (Hops) Extract , Citrus Reticulata (Tangerine) Peel Extract , Punica Granatum (Pomegranate) Fruit Juice , Limonium Vulgare Flower/Leaf/Stem Extract , Yeast Extract/Faex/Extrait De Levure , Tocopheryl Acetate , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Lens Esculenta (Lentil) Fruit Extract , Hydrogenated Lecithin , Phytantriol , Cucumis Sativus (Cucumber) Fruit Extract , Trehalose , Methyl Glucose Sesquistearate , Acetyl Glucosamine , Cetearyl Glucoside , Citrullus Vulgaris (Watermelon) Fruit Extract , Cetyl Alcohol , Centaurium Erythraea (Centaury) Extract , Glycerin , Propylene Glycol Dicaprate , Caprylic/Capric Triglyceride , Sodium Pca , Helianthus Annuus (Sunflower) Seedcake , Caffeine , Aminomethyl Propanol , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Polybutene , Sodium Hyaluronate , Dimethicone , Pyrus Malus (Apple) Fruit Extract , Lauryl Pca , Hexylene Glycol , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Acetyl Hexapeptide-8 , Cholesterol , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sodium Lactate , Peg-100 Stearate , Propylene Glycol Dicaprylate , Persea Gratissima (Avocado) Oil , Phospholipids , Salicornia Herbacea Extract , Cucumis Melo (Melon) Fruit Extract , Linoleic Acid , Phytosteryl Canola Glycerides , Decarboxy Carnosine Hcl , Oleic Acid , Palmitic Acid , Caprylyl Glycol , Carbomer , Stearic Acid , Nordihydroguaiaretic Acid , Phytosphingosine , Triolein , Cyclodextrin , Potassium Sulfate , Linolenic Acid , Ethylbisiminomethylguaiacol Manganese Chloride , Disodium Edta , Bht , Potassium Sorbate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",$64.00 
LANCÔME,Eye Treatments,"Dimethicone, Water, Glycerin, Isononyl Isononanoate, Dimethicone Crosspolymer, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Butylene Glycol, Alcohol Denat., Boron Nitride, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Ci 77891 / Titanium Dioxide, Mica, Ascorbyl Glucoside, Tocopherol, Hydrolyzed Soy Protein, Sodium Hydroxide, Phenoxyethanol, Steareth-20, Caffeine, Peg/Ppg-18/18 Dimethicone, Magnesium Sulfate, N-Hydroxysuccinimide, Silica Silylate, Chlorhexidine Digluconate, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Pentylene Glycol, Synthetic Fluorphlogopite, Caprylyl Glycol, Capryloyl Salicylic Acid, Farnesol, Chrysin, Bisabolol, Disodium Stearoyl Glutamate, Methyldihydrojasmonate, Tetrasodium Edta, Retinyl Palmitate, Potassium Sorbate, Bht, Aluminum Hydroxide.",$65.00 
KNC BEAUTY,Eye Treatments,#NAME?,$25.00 
CLARINS,Eye Treatments,"-Blend of Albizia Extract, Caffeine, and Horse Chestnut Escin: Target the appearance of dark circles, puffiness, and signs of fatigue.
-Kangaroo Flower and Mitracarpus: Help visibly firm, lift, and fight the look of wrinkles.

Aqua/Water/Eau, Dimethicone,",$65.00 
SOBEL SKIN RX,Eye Treatments,"-Hyaluronic Acid: Helps diminish the appearance of fine lines and wrinkles and helps hydrate.
-Cucumber: Helps depuff, brighten, and smooth the appearance of skin.
-Peptides: Supports natural collagen to firm and tighten the look of skin.

Purified Water,",$65.00 
BEAUTYBIO,Eye Treatments,,$35.00 
TATA HARPER,Eye Treatments,"-Quadruple Neuropeptide Technology: Deliver a relaxing and smoothing effect to help reduce the look of even the most severe wrinkles.
-Calcified Red Algae: Addresses the accumulation of fat under the eye to help diminish the appearance of under-eye bags a",$295.00 
TATA HARPER,Eye Treatments,"-Jave Fruit Extract: Provides natural antioxidant to minimize the look of puffiness and dark circles.
-Marsh Samphire: Helps trap water to maintain hydration.
-Peptides from Spanish Lavender: Help smooth and minimize the look of lines and wrinkles.

Horde",$115.00 
KIEHL'S SINCE 1851,Eye Treatments,"-Sodium Hyaluronate: Forms a transparent film on the skin for a soothing and lubricating effect.
-Botanical Extracts: Makes skin around the eyes appear more lifted, firmer, and more youthful.
-Skin-Illuminating Minerals: Improve skin luminosity, diminish ",$50.00 
ORIGINS,Eye Treatments,"-Silver Tip White Tea: Helps protect skin from damaging free radicals so skin stays looking youthful, longer.
-Titanium Dioxide 5.7%, Zinc Oxide 3.8%: Provide sun protection.

Water, Isocetyl Stearoyl Stearate, Butylene Glycol, C12-15 Alkyl Benzoate, Cety",$41.00 
INNISFREE,Eye Treatments,"-Jeju Green Tea Extract: Replenishes hydration.
-Jeju Green Tea Seed Oil: Nurtures and helps skin retain moisture.
-Panthenol: Helps strengthen skin's moisture barrier.

Water / Aqua / Eau, Butylene Glycol, Propanediol, Glycerin, Dimethicone, Methyl Trime",$20.00 
PERRICONE MD,Eye Treatments,,$72.00 
PERRICONE MD,Eye Treatments,"-Neropeptides: Support natural surface renewal, countering sagging, and visible signs of aging.
-Vitamin B3: Dark spot and dullness eraser.
-Argan Oil: Natural moisture booster.

Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic A",$170.00 
ORIGINS,Eye Treatments,"Cocos Sclerotium Extract , Caffeine , Yeast Extract\Faex\Extrait De Levure , Cucumis Sativus (Cucumber) Fruit Extract , Phytosphingosine , Anthemis Nobilis (Chamomile) Oil*, Cucumis Sativus (Cucumber) Oil*, Ferula Galbaniflua (Galbanum) Resin Oil*, Citrus Medica Limonum (Lemon) Peel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Canarium Luzonicum (Elemi) Leaf Extract, Rosa Damascena Extract, Geraniol, Citronellol, Limonene , Caprylyl Glycol , Sodium Dehydroacetate , Hexylene Glycol , Sodium Hyaluronate , Citric Acid , Disodium Edta , Phenoxyethanol. *Essential Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$29.00 
INC.REDIBLE,Eye Treatments,"Water (Aqua), Dipropylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Ceratonia Siliqua (Carob) Gum, Chondrus Crispus (carragreen) Extract, Chondrus Crispus Powder, Polysorbate 60, Butylene Glycol, Paeonia Suffruticosa (Peony) Root Extract, Centella Asiatica (Asiatic pennywort) Extract, Cellulose Gum, 1,2-Hexanediol, Titanium Dioxide, Potassium Chloride, Sodium Polyacrylate, Mica, PEG-100 Stearate, Glyceryl Stearate, Chamomilla Recutita (Matricaria) Flower Extract, Cannabis Sativa (Hemp) Seed Oil, Algin, Hydrogenated Polydecene, Glyceryl Caprylate, Sucrose, Disodium EDTA, Chromium Oxide Greens, Ethylhexylglycerin, Trideceth-6, Dextrin, Chlorophyllin-Copper Complex, Cucumis Sativus (Cucumber) Fruit Extract, Camellia Sinensis (Green tea) Leaf Extract, Sodium Hyaluronate, Brassica Oleracea Italica (Broccoli) Extract, Phenoxyethanol, Fragrance (Parfum).",$9.00 
DR ROEBUCK'S,Eye Treatments,"-Hyaluronic Acid: Increases hydration and moisture while improving the look of fine lines and wrinkles.
-Rosehip Oil: Rich in vitamin A and C to support the body’s natural collagen production and improve the appearance of fine lines.
-Caffeine: Acts as ",$38.00 
